Institution ,  Course ,  Type ,  Study  Mode ,  Foundation  Year(s) ,  Sandwich  Year(s) ,  Total  years ,  Salary  (6  months  after) ,  Median  Tariff
10007759,Healthcare  Science  (Audiology),BSc,FullTime,0,0,4,22000,149.0
10007759,Human  Resource  Management,BSc,FullTime,0,2,4,21000,144
10007759,Industrial  Product  Design,BSc,FullTime,0,2,4,27000,125.33333333333333
10007759,International  Business  And  Economics,BSc,FullTime,0,2,4,25000,128
10007759,International  Business  And  Management,BSc,FullTime,0,1,4,21000,148.82142857142858
10007759,Logistics  with  Purchasing  Management,BSc,FullTime,0,2,4,26000,138.0
10007759,Logistics  with  Supply  Chain  Management,BSc,FullTime,0,2,4,26000,138.0
10007759,Logistics  with  Transport  Management,BSc,FullTime,0,2,4,26000,138.0
10007759,Marketing,BSc,FullTime,0,2,4,20000,154.5
10007759,Mathematics,BSc,FullTime,0,2,4,22000,132.21875
10007759,Mathematics  for  Industry,BSc,FullTime,0,2,4,22000,126.23076923076923
10007759,Mathematics  with  Economics,BSc,FullTime,0,2,4,27000,112
10007759,Mechanical  Engineering,MEng,FullTime,0,2,5,27000,136.33333333333334
10007759,Mechanical  Engineering,BEng,FullTime,0,2,4,27000,136.33333333333334
10007759,Multimedia  Computing,BSc,FullTime,0,2,4,23000,133.0
10007759,Neuroscience,BSc,FullTime,0,2,4,21000,137.0909090909091
10007759,Optometry,BSc,FullTime,0,0,3,15000,150.0
10007759,Optometry,MOptom,FullTime,0,0,4,15000,150.0
10007759,Pharmacy,MPharm,FullTime,0,0,4,19000,142.14285714285714
10007759,Politics  with  International  Relations,BSc,FullTime,0,2,4,21000,114.5
10007759,Product  Design  and  Management,BSc,FullTime,0,2,4,27000,146.5
10007759,Psychology,BSc,FullTime,0,0,3,18000,130.8846153846154
10007759,Psychology,BSc,FullTime,0,2,4,18000,130.8846153846154
10007759,Sociology,BSc,FullTime,0,2,4,18000,112
10007759,Spanish,BSc,FullTime,0,2,4,19000,118.66666666666667
10007759,Spanish  including  School  Experience,BSc,FullTime,0,1,4,19000,112
10007759,Transport  Product  Design,BSc,FullTime,0,2,4,27000,137.75
10007857,Addysg  Gynradd,BA,FullTime,0,0,3,22000,163.0
10007857,Adult  Nursing,BN,FullTime,0,0,3,22000,141.0
10007857,Applied  Marine  Biology,BSc,FullTime,0,2,4,18000,152.57142857142858
10007857,Applied  Terrestrial  And  Marine  Ecology,BSc,FullTime,0,0,3,18000,125.125
10007857,Applied  Terrestrial  And  Marine  Ecology,BSc,FullTime,0,2,4,18000,125.125
10007857,Bilingualism,MArts,FullTime,0,0,4,17000,124.85714285714286
10007857,Biology,BSc,FullTime,0,0,3,18000,119.5
10007857,Biology,MBiol,FullTime,0,0,4,18000,96
10007857,Biology  With  Biotechnology,BSc,FullTime,0,0,3,18000,131.52941176470588
10007857,Biology  With  Biotechnology,MBiol,FullTime,0,0,4,18000,131.52941176470588
10007857,Biomedical  Sciences,BSc,FullTime,0,0,3,18000,144
10007857,Business  Economics,BSc,FullTime,0,0,3,19000,106.71428571428571
10007857,Business  Studies,BSc,FullTime,0,0,3,19000,135.5
10007857,Business  Studies  With  Spanish,BA,FullTime,0,0,3,19000,135.5
10007857,Chemistry,BSc,FullTime,0,0,3,21000,117.0
10007857,Chemistry,MChem,FullTime,0,0,4,21000,119.5
10007857,Chemistry  With  Industrial  Experience,BSc,FullTime,0,2,4,21000,96
10007857,Chemistry  With  Industrial  Experience,MChem,FullTime,0,2,4,21000,119.5
10007857,Children'S  Nursing,BN,FullTime,0,0,3,22000,147.0
10007857,Computer  Information  Systems,BSc,FullTime,0,0,3,21000,106.0
10007857,Computer  Information  Systems  for  Business,BSc,FullTime,0,0,3,21000,121.23076923076923
10007857,Computer  Science,BSc,FullTime,0,0,3,21000,112
10007857,Computer  Systems  Engineering,BEng,FullTime,0,0,3,24000,115.75
10007857,Computer  Systems  Engineering,BSc,FullTime,0,0,3,24000,115.75
10007857,Computer  Systems  Engineering,MEng,FullTime,0,0,4,24000,115.75
10007857,Conservation  with  Forestry  (with  placement  year),BSc,FullTime,0,2,4,22000,165.0
10007857,Control  And  Instrumentation  Engineering,MEng,FullTime,0,0,4,24000,115.75
10007857,Creative  And  Professional  Writing,BA,FullTime,0,0,3,15000,133.0
10007857,Creative  Practice,MArts,FullTime,0,0,4,15000,134.0
10007857,Creative  Studies,BA,FullTime,0,0,3,15000,151.5
10007857,Criminology  &  Criminal  Justice,MSoc,FullTime,0,0,4,17000,130.72727272727272
10007857,Criminology  And  Criminal  Justice,BA,FullTime,0,0,3,17000,112
10007857,Critical  Safety  Engineering,MEng,FullTime,0,0,4,24000,115.75
10007857,Cymdeithaseg  a  Troseddeg  a  Chyfiawnder  Troseddol,BA,FullTime,0,0,3,17000,130.72727272727272
10007857,Cymdeithaseg  And  Health  And  Social  Care,BA,FullTime,0,0,3,17000,130.72727272727272
10007857,Cymraeg,BA,FullTime,0,0,3,18000,160
10007857,Cymraeg  Proffesiynol,BA,FullTime,0,0,3,18000,165.0
10007857,Design  And  Technology,BSc,FullTime,0,0,3,22000,146.30769230769232
10007857,Diagnostic  Radiography,BSc,FullTime,0,0,3,22000,166.0
10007857,Dylunio  Cynnyrch,BSc,FullTime,0,0,3,16000,112
10007857,Electronic  Engineering,BEng,FullTime,0,0,3,24000,114.5
10007857,Electronic  Engineering,BSc,FullTime,0,0,3,24000,80
10007857,Electronic  Engineering,MEng,FullTime,0,0,4,24000,140.0
10007857,English  Language,BA,FullTime,0,0,3,17000,128
10007857,English  Language  And  English  Literature,BA,FullTime,0,0,3,17000,121.70588235294117
10007857,English  Language  for  TEFL,BA,FullTime,0,0,3,17000,121.70588235294117
10007857,English  Language  for  TEFL,MArts,FullTime,0,0,4,17000,121.70588235294117
10007857,English  Language  with  English  Literature,BA,FullTime,0,0,3,17000,121.70588235294117
10007857,English  Law  and  French  Law,LLB,FullTime,0,0,3,17000,137.0
10007857,English  Literature,MArts,FullTime,0,0,4,17000,121.70588235294117
10007857,English  Literature,BA,FullTime,0,0,3,17000,96
10007857,English  Literature  With  English  Language,BA,FullTime,0,0,3,17000,121.70588235294117
10007857,Environmental  Conservation,BSc,FullTime,0,0,3,18000,122.0
10007857,Environmental  Conservation,BSc,FullTime,0,2,4,18000,138.0
10007857,Environmental  Management,MEnvSci,FullTime,0,0,4,18000,121.23076923076923
10007857,Environmental  Management,BSc,FullTime,0,0,3,18000,121.23076923076923
10007857,Environmental  Science,MEnvSci,FullTime,0,0,4,18000,121.23076923076923
10007857,Environmental  Sciences,BSc,FullTime,0,0,3,18000,133.0
10007857,Financial  Economics,BSc,FullTime,0,0,3,19000,106.71428571428571
10007857,Forestry,BSc,FullTime,0,0,3,22000,165.0
10007857,Forestry,BSc,FullTime,0,2,4,22000,167.5
10007857,French,BA,FullTime,0,1,4,18000,103.5
10007857,French  And  Spanish,BA,FullTime,0,1,4,18000,102.42857142857143
10007857,Geography,BSc,FullTime,0,0,3,18000,118.42857142857143
10007857,Geography,MGeog,FullTime,0,0,4,18000,121.23076923076923
10007857,Geography,BA,FullTime,0,0,3,18000,115.75
10007857,Geological  Oceanography,MSci,FullTime,0,0,4,21000,112
10007857,Geological  Oceanography,BSc,FullTime,0,0,3,21000,106.71428571428571
10007857,German,BA,FullTime,0,1,4,18000,117.0
10007857,Health  and  Social  Care,MSoc,FullTime,0,0,4,17000,132.0909090909091
10007857,Health  And  Social  Care,BA,FullTime,0,0,3,19000,134.0
10007857,Health  and  Well-being,BSc,FullTime,0,0,3,22000,145.0
10007857,Heritage  Archaeology  And  History,BA,FullTime,0,0,3,17000,120.4
10007857,History,BA,FullTime,0,0,3,17000,119.5
10007857,History,MArts,FullTime,0,0,4,17000,120.4
10007857,Iechyd  a  Gofal  Cymdeithasol,BA,FullTime,0,0,3,19000,135.5
10007857,International  English  Language  for  TEFL,BA,FullTime,0,0,3,17000,121.70588235294117
10007857,Law,LLB,FullTime,0,0,3,17000,128
10007857,Law  2,LLB,FullTime,0,0,3,17000,137.0
10007857,Learning  Disability  Nursing,BN,FullTime,0,0,3,22000,145.0
10007857,Linguistics,BA,FullTime,0,0,3,17000,112
10007857,Linguistics,MArts,FullTime,0,0,4,17000,124.85714285714286
10007857,Marine  Biology,BSc,FullTime,0,0,3,18000,119.5
10007857,Marine  Biology,MSci,FullTime,0,0,4,18000,125.125
10007857,Marine  Environmental  Studies,BSc,FullTime,0,0,3,21000,80
10007857,Marine  Geography,BSc,FullTime,0,0,3,18000,121.23076923076923
10007857,Marine  Science,MMSci,FullTime,0,0,4,21000,119.5
10007857,Marine  Vertebrate  Zoology,BSc,FullTime,0,0,3,15000,131.0
10007857,Marketing,BSc,FullTime,0,0,3,19000,96
10007857,Medical  Biology,BSc,FullTime,0,0,3,18000,125.125
10007857,Medical  Biology,MBiol,FullTime,0,0,4,18000,125.125
10007857,Medical  Sciences,BMedSci,FullTime,0,0,3,22000,119.5
10007857,Medieval  And  Early  Modern  History,BA,FullTime,0,0,3,17000,118.0
10007857,Mental  Health  Nursing,BN,FullTime,0,0,3,22000,144
10007857,Midwifery,BM,FullTime,0,0,3,22000,136.57142857142858
10007857,Modern  And  Contemporary  History,BA,FullTime,0,0,3,17000,120.4
10007857,Music,BMus,FullTime,0,0,3,16000,139.25
10007857,Music,BA,FullTime,0,0,3,16000,134.0
10007857,Ocean  Science,BSc,FullTime,0,0,3,21000,103.5
10007857,Philosophy  and  Religion,BA,FullTime,0,0,3,17000,102.42857142857143
10007857,Physical  Oceanography,MSci,FullTime,0,0,4,21000,119.5
10007857,Polisi  Cymdeithasol  A  Gofal  Iechyd  A  Chymdeithasol,BA,FullTime,0,0,3,17000,132.0909090909091
10007857,Polisi  Cymdeithasol  A  Throseddeg  A  Chyfiawnder  Troseddol,BA,FullTime,0,0,3,17000,132.0909090909091
10007857,Primary  Education,BA,FullTime,0,0,3,22000,121.0
10007857,Product  Design,BSc,FullTime,0,0,3,16000,107.25
10007857,Professional  Writing,MArts,FullTime,0,0,4,15000,131.0
10007857,Psychology,BSc,FullTime,0,0,3,17000,122.625
10007857,Psychology,MSci,FullTime,0,0,4,17000,124.85714285714286
10007857,Psychology  w  Clin  &  Health  Psy,MSci,FullTime,0,0,4,17000,124.85714285714286
10007857,Psychology  With  Clinical  And  Health  Psychology,BSc,FullTime,0,0,3,17000,131.75
10007857,Psychology  With  Neuropsychology,BSc,FullTime,0,0,3,17000,119.5
10007857,Social  Policy,BA,FullTime,0,0,3,17000,132.0909090909091
10007857,Social  Policy,MSoc,FullTime,0,0,4,17000,132.0909090909091
10007857,Sociology,BA,FullTime,0,0,3,17000,96
10007857,Sociology,MSoc,FullTime,0,0,4,17000,130.72727272727272
10007857,Sociology  And  Criminology  And  Criminal  Justice,BA,FullTime,0,0,3,17000,130.72727272727272
10007857,Spanish,BA,FullTime,0,1,4,18000,101.625
10007857,Sport  And  Exercise  Psychology,BSc,FullTime,0,0,3,17000,123.25
10007857,Sport  Science,MSci,FullTime,0,0,4,17000,137.64285714285714
10007857,Sport  Science  (Outdoor  Activities),MSci,FullTime,0,0,4,17000,137.64285714285714
10007857,Sport  Health  and  Exercise  Science,MSci,FullTime,0,0,4,17000,137.64285714285714
10007857,Sport  Health  And  Exercise  Sciences,BSc,FullTime,0,0,3,17000,112
10007857,Sport  Health  And  Physical  Education,BSc,FullTime,0,0,3,17000,151.5
10007857,Sports  Science,BSc,FullTime,0,0,3,17000,112
10007857,Sports  Science  (Outdoor  Activities),BSc,FullTime,0,0,3,17000,160
10007857,Welsh  (For  Beginners),BA,FullTime,0,0,3,18000,165.0
10007857,Welsh  History  and  History,BA,FullTime,0,0,3,17000,120.4
10007857,Zoology,BSc,FullTime,0,0,3,15000,124.0
10007857,Zoology,MZOOL,FullTime,0,0,4,15000,135.5
10007857,Zoology  With  Animal  Behaviour,BSc,FullTime,0,0,3,15000,144
10007857,Zoology  With  Animal  Behaviour,MZOOL,FullTime,0,0,4,15000,153.0
10007857,Zoology  With  Conservation,BSc,FullTime,0,0,3,15000,112
10007857,Zoology  With  Conservation,MZOOL,FullTime,0,0,4,15000,165.0
10007857,Zoology  With  Herpetology,BSc,FullTime,0,0,3,15000,151.5
10007857,Zoology  With  Herpetology,MZOOL,FullTime,0,0,4,15000,137.0
10007857,Zoology  with  Marine  Zoology,MZOOL,FullTime,0,0,4,15000,137.0
10007857,Zoology  With  Marine  Zoology,BSc,FullTime,0,0,3,15000,135.5
10000571,Acting,BA,FullTime,0,0,3,17000,146.3684210526316
10000571,Acting  with  Professional  Placement  Year,BA,FullTime,0,2,4,17000,134.875
10000571,Biology,BSc,FullTime,0,0,3,18000,106.0
10000571,Biology  (Conservation  Biology),BSc,FullTime,0,0,3,18000,105.0
10000571,Biology  (Conservation  Biology)  with  year  in  professional  practice,BSc,FullTime,0,2,4,18000,105.0
10000571,Biology  (Human  Biology),BSc,FullTime,0,0,3,18000,105.0
10000571,Biology  (Human  Biology)  with  year  in  professional  practice,BSc,FullTime,0,2,4,18000,105.0
10000571,Biology  with  year  in  professional  practice,BSc,FullTime,0,2,4,18000,105.0
10000571,Business  &  Management  (Accounting),BA,FullTime,0,0,3,20000,115.0
10000571,Business  &  Management  (Accounting)  with  Professional  Practice  Year,BA,FullTime,0,2,4,20000,115.0
10000571,Business  &  Management  (Entrepreneurship),BA,FullTime,0,0,3,20000,107.5909090909091
10000571,Business  &  Management  (Entrepreneurship)  with  Professional  Practice  Year,BA,FullTime,0,2,4,20000,107.5909090909091
10000571,Business  &  Management  (Festivals  and  Events),BA,FullTime,0,0,3,20000,107.5909090909091
10000571,Business  &  Management  (Festivals  and  Events)  with  Professional  Practice  Year,BA,FullTime,0,2,4,20000,107.5909090909091
10000571,Business  &  Management  (Human  Resource  Management)  with  Professional  Practice  Year,BA,FullTime,0,2,4,20000,123.25
10000571,Business  &  Management  (International  Business)  with  Professional  Practice  Year,BA,FullTime,0,2,4,20000,107.5909090909091
10000571,Business  &  Management  (Law),BA,FullTime,0,0,3,20000,107.5909090909091
10000571,Business  &  Management  (Law)  with  Professional  Practice  Year,BA,FullTime,0,2,4,20000,107.5909090909091
10000571,Business  &  Management  (Marketing)  with  Professional  Practice  Year,BA,FullTime,0,2,4,20000,108.5
10000571,Business  &  Management  (Tourism  Management)  with  Professional  Practice  Year,BA,FullTime,0,2,4,20000,108.6
10000571,Business  &  Management  with  Professional  Practice  Year,BA,FullTime,0,2,4,20000,107.5909090909091
10000571,Business  and  Management,BA,FullTime,0,0,3,20000,107.875
10000571,Business  and  Management  &  Creative  Computing  with  Professional  Placement  Year,BA/BSc,FullTime,0,2,4,20000,107.5909090909091
10000571,Business  and  Management  (Human  Resource  Management),BA,FullTime,0,0,3,20000,123.25
10000571,Business  and  Management  (International),BA,FullTime,0,0,3,20000,107.25
10000571,Business  and  Management  (Marketing),BA,FullTime,0,0,3,20000,108.5
10000571,Business  and  Management  (Tourism  Management),BA,FullTime,0,0,3,20000,108.6
10000571,Comedy,BA,FullTime,0,0,3,17000,134.875
10000571,Comedy  with  Professional  Placement  Year,BA,FullTime,0,2,4,17000,134.875
10000571,Creative  Writing,BA,FullTime,0,0,3,16000,133.0
10000571,Creative  Writing  with  Professional  Placement  Year,BA,FullTime,0,2,4,16000,112
10000571,Dance  &  Drama,BA,FullTime,0,0,3,17000,112
10000571,Drama,BA,FullTime,0,0,3,17000,119.5
10000571,Drama  (Writing  For  Performance),BA,FullTime,0,0,3,17000,134.875
10000571,Drama  with  Professional  Placement  Year,BA,FullTime,0,2,4,17000,134.875
10000571,Education  Specialised  &  Early  Years,BA,FullTime,0,0,3,16000,135.5
10000571,Education  Specialised  &  Education  Single,BA,FullTime,0,0,3,16000,132.82142857142858
10000571,Education  Studies,BA,FullTime,0,0,3,16000,115.75
10000571,Education  Studies  with  Professional  Placement  Year,BA,FullTime,0,2,4,16000,125.5
10000571,Education:  Early  Years  Single,BA,FullTime,0,0,3,16000,117.0
10000571,Education:  Early  Years  with  Professional  Placement  Year,BA,FullTime,0,2,4,16000,125.5
10000571,English  Literature,BA,FullTime,0,0,3,17000,121.375
10000571,English  Literature  with  Professional  Placement  Year,BA,FullTime,0,2,4,17000,121.6
10000571,Environmental  Science,BSc,FullTime,0,0,3,20000,115.0
10000571,Environmental  Science  with  year  in  professional  practice,BSc,FullTime,0,2,4,20000,105.23076923076923
10000571,Film  &  Screen  Studies  with  Professional  Placement  Year,BA,FullTime,0,2,4,18000,116.16666666666667
10000571,Film  and  Screen  Studies,BA,FullTime,0,0,3,18000,106.0
10000571,Film  and  Screen  Studies  &  Media  Communications,BA,FullTime,0,0,3,18000,116.16666666666667
10000571,Film  and  Screen  Studies  &  Media  Communications  with  Professional  Placement  Year,BA,FullTime,0,2,4,18000,116.16666666666667
10000571,Film  Television  and  Digital  Production,BA,FullTime,0,0,3,18000,129.30434782608697
10000571,Film  TV  &  Digital  Production  with  Professional  Placement  Year,BA,FullTime,0,2,4,18000,116.16666666666667
10000571,Food  with  Nutrition,BSc,FullTime,0,0,3,22000,115.75
10000571,Food  with  Nutrition  with  year  in  professional  practice,BSc,FullTime,0,2,4,22000,115.75
10000571,Geography,BSc,FullTime,0,0,3,20000,102.0
10000571,Geography  (Human),BA,FullTime,0,0,3,20000,105.23076923076923
10000571,Geography  (Human)  with  Professional  Placement  Year,BA,FullTime,0,2,4,20000,105.23076923076923
10000571,Geography  (Physical),BSc,FullTime,0,0,3,20000,105.23076923076923
10000571,Geography  (Physical)  with  Professional  Placement  Year,BSc,FullTime,0,2,4,20000,105.23076923076923
10000571,Geography  with  Professional  Placement  Year,BSc,FullTime,0,2,4,20000,105.23076923076923
10000571,Global  Development  &  Sustainability,BSc,FullTime,0,0,3,20000,108.85714285714286
10000571,Global  Development  &  Sustainability  with  Professional  Placement  Year,BSc,FullTime,0,2,4,20000,105.23076923076923
10000571,History,BA,FullTime,0,0,3,18000,103.5
10000571,History  with  Professional  Placement  Year,BA,FullTime,0,2,4,18000,106.0
10000571,History:  Heritage  &  Public  History  with  Professional  Placement  Year,BA,FullTime,0,2,4,18000,106.0
10000571,History:  Heritage  and  Public  History,BA,FullTime,0,0,3,18000,106.0
10000571,Human  Nutrition,BSc,FullTime,0,0,3,22000,106.0
10000571,Human  Nutrition  with  year  in  professional  practice,BSc,FullTime,0,2,4,22000,115.75
10000571,Journalism  and  Publishing,BA,FullTime,0,0,3,17000,134.0
10000571,Media  Communications,BA,FullTime,0,0,3,18000,108.5
10000571,Media  Communications  with  Professional  Placement  Year,BA,FullTime,0,2,4,18000,116.16666666666667
10000571,Psychology,BSc,FullTime,0,0,3,18000,115.15789473684211
10000571,Psychology  &  Sociology,BSc,FullTime,0,0,3,18000,101.0
10000571,Psychology  with  Professional  Placement  Year,BSc,FullTime,0,2,4,18000,115.75
10000571,Religions  Philosophy  and  Ethics,BA,FullTime,0,0,3,18000,96
10000571,Theatre  Production,BA,FullTime,0,0,3,17000,124.0
10000571,Theatre  Production  with  Professional  Placement  Year,BA,FullTime,0,2,4,17000,134.875
10007850,Accounting  and  Finance,BSc,FullTime,0,2,4,23000,173.9655172413793
10007850,Aerospace  Engineering,MEng,FullTime,0,0,4,26000,192
10007850,Aerospace  Engineering,MEng,FullTime,0,2,5,26000,210.5
10007850,Architecture,BSc,FullTime,0,2,4,21000,214.1764705882353
10007850,Biochemistry,BSc,FullTime,0,0,3,20000,167.5
